CIF_NIF,n_EMPL,TOT_ARPU_3m,TOT_LINEAS_FYM,ARPU_F_3m,ARPU_M_3m,TOT_LINEAS_POT,cADSL,cFusionado
572,0,164.4171,5,155.4171,9,0,0,0
573,1,446.0942,8,339.2642,106.83,0,1,0
574,0,39.9988,1,39.9988,0,0,1,0
575,1,121.2313,6,65.6113,55.62,0,1,1
576,0,55.4437,1,55.4437,0,0,0,0
577,2,68.3381,2,56.0481,12.29,0,1,1
578,0,173.0447,4,157.5647,15.48,0,1,0
579,5,5,1,0,5,1,0,0
580,2,15.84,1,0,15.84,0,0,0
581,0,86.5368,6,77.1168,9.42,0,1,0
582,2,12.62,1,0,12.62,2,0,0
583,2,99.9216,4,50.1516,49.77,0,1,1
584,0,118.8177,2,118.8177,0,0,1,0
585,4,47.2254,1,47.2254,0,0,0,0
586,8,59.7645,3,51.1245,8.64,0,0,0
587,1,308.0859,7,214.1359,93.95,0,0,0
588,2,38.4757,1,38.4757,0,0,0,0
589,5,102.7562,4,38.1762,64.58,0,1,1
590,2,114.7188,1,114.7188,0,0,0,0
591,1,32.1954,6,32.1954,0,0,0,0
592,3,100.3051,3,75.3451,24.96,0,1,1
593,2,37.31,2,0,37.31,0,0,0
594,2,101.1265,3,66.9865,34.14,0,1,1
595,4,63.403,1,63.403,0,0,1,0
596,2,206.549,5,153.649,52.9,0,0,0
597,0,416.6148,4,284.8948,131.72,0,1,1
598,0,164.7327,3,164.7327,0,0,0,0
599,3,143.9022,3,126.2422,17.66,0,1,1
600,3,175.424,3,160.584,14.84,0,1,0
601,0,75.1095,1,75.1095,0,0,1,0
602,4,58.4198,2,40.3898,18.03,0,1,1
603,1,215.7087,4,168.0987,47.61,0,0,0
604,0,322.2276,8,147.0376,175.19,0,1,1
605,0,134.0562,6,105.0362,29.02,0,1,1
606,2,60.4083,2,42.3183,18.09,0,1,1
607,1,115.1334,3,91.9034,23.23,0,1,0
608,1,250.8324,6,242.2624,8.57,0,1,0
609,0,143.5778,2,143.5778,0,0,0,0
610,3,106.2218,3,94.4518,11.77,0,1,1
611,1,30,1,0,30,0,0,0
612,2,189.7396,3,155.6796,34.06,1,1,0
613,1,9,1,0,9,0,0,0
614,2,53.7486,2,42.6486,11.1,0,1,1
615,0,99.5423,3,79.5523,19.99,0,0,0
616,1,320.4489,8,253.9189,66.53,0,1,0
617,0,84.8492,2,84.8492,0,0,1,0
618,0,85.3355,1,85.3355,0,0,0,0
619,5,197.5122,1,197.5122,0,0,1,0
620,2,35.4357,1,35.4357,0,0,0,0
621,1,20.0738,1,20.0738,0,0,0,0
622,0,14.379,1,14.379,0,0,0,0
623,0,25.9194,1,25.9194,0,0,0,0
624,5,43.9716,3,27.0516,16.92,0,0,0
625,3,80.5468,3,46.2868,34.26,1,1,1
626,13,95.6555,5,95.6555,0,0,0,0
627,4,82.54,2,73.54,9,0,1,0
628,7,56.8063,2,44.7163,12.09,0,1,1
629,2,66.3359,2,66.3359,0,0,1,0
630,1,201.5735,6,128.4435,73.13,0,0,0
631,0,218.001,6,159.241,58.76,0,1,1
632,0,209.6511,4,209.6511,0,0,1,0
633,6,157.3506,3,157.3506,0,0,0,0
634,21,358.6067,7,358.6067,0,0,0,0
635,7,156.7121,4,156.7121,0,0,1,0
636,1,14.379,1,14.379,0,0,0,0
637,0,38.668,1,38.668,0,0,1,0
638,0,52.07,3,0,52.07,0,0,0
639,0,41.3316,1,41.3316,0,0,1,0
640,1,20.5918,1,20.5918,0,0,0,0
641,4,90.4198,1,90.4198,0,2,0,0
642,2,97.4689,3,87.5989,9.87,0,1,1
643,0,122.2796,4,106.4996,15.78,0,0,0
644,2,124.2059,3,106.4959,17.71,0,1,0
645,2,99.8583,2,87.4583,12.4,0,1,1
646,1,56.0345,2,44.9745,11.06,0,1,1
647,13,61.202,1,61.202,0,1,1,0
648,10,82.1804,3,61.4604,20.72,0,1,1
649,11,101.4163,2,101.4163,0,0,0,0
650,0,79.3016,2,35.4716,43.83,0,0,0
651,7,60.2219,2,60.2219,0,0,0,0
652,8,48.4022,1,48.4022,0,0,1,0
653,3,114.9499,4,114.9499,0,0,0,0
654,0,126.4352,4,91.7252,34.71,0,1,1
655,1,57.9854,2,47.3554,10.63,0,1,1
656,1,152.3816,2,152.3816,0,0,1,0
657,7,231.4425,4,208.1425,23.3,0,0,0
658,40,145.2006,3,145.2006,0,0,1,0
659,1,9.97,1,0,9.97,0,0,0
660,4,28.59,1,0,28.59,0,0,0
661,0,36.7923,1,36.7923,0,0,1,0
662,10,43.7673,1,43.7673,0,0,1,0
663,0,19.0375,1,19.0375,0,0,0,0
664,75,44.1311,1,44.1311,0,0,1,0
665,20,23.4686,1,23.4686,0,0,0,0
666,0,52.24,2,0,52.24,0,0,0
667,0,19.2677,1,19.2677,0,0,0,0
668,1,31.85,1,0,31.85,0,0,0
669,3,24.9569,1,24.9569,0,0,0,0
670,0,101.3753,6,34.2753,67.1,0,1,1
671,3,97.521,3,84.221,13.3,0,0,0
672,5,112.1055,5,86.3655,25.74,0,0,0
673,2,70.3418,2,70.3418,0,0,0,0
674,36,109.1374,6,97.2974,11.84,0,0,0
675,47,266.9532,5,266.9532,0,0,0,0
676,0,44.6051,2,44.6051,0,0,0,0
677,4,3.33,1,0,3.33,0,0,0
678,0,18.0213,1,18.0213,0,0,0,0
679,9,22.1305,1,22.1305,0,0,0,0
680,0,3.84,1,0,3.84,0,0,0
681,0,22.98,1,0,22.98,0,0,0
682,2,35.1199,3,0.4099,34.71,0,1,1
683,1,69.51,2,0,69.51,0,0,0
684,0,22.5519,1,22.5519,0,0,0,0
685,4,45.5343,2,37.0043,8.53,0,1,1
686,1,17.1973,1,17.1973,0,0,0,0
687,8,66.2,2,0,66.2,0,0,0
688,4,91.7944,3,79.7244,12.07,0,1,1
689,0,115.9037,2,115.9037,0,0,0,0
690,0,111.2924,2,72.2724,39.02,0,1,1
691,8,131.4787,3,131.4787,0,0,0,0
692,1,58.8335,1,58.8335,0,0,1,0
693,1,77.3434,2,59.5234,17.82,0,1,1
694,0,79.9733,1,79.9733,0,0,1,0
695,70,54.179,1,54.179,0,0,1,0
696,0,54.7244,3,43.0944,11.63,0,1,1
697,7,65.27,3,52.24,13.03,0,0,0
698,1,62.4134,2,40.1334,22.28,0,1,1
699,6,112.4289,2,112.4289,0,0,0,0
700,6,25.2737,2,25.2737,0,0,0,0
701,2,65.71,3,0,65.71,0,0,0
702,0,23.92,1,0,23.92,0,0,0
703,2,20.4119,1,20.4119,0,0,0,0
704,2,17.8583,1,17.8583,0,0,0,0
705,0,23.13,1,23.13,0,0,0,0
706,0,44.1311,1,44.1311,0,0,1,0
707,0,14.379,1,14.379,0,0,0,0
708,0,67.36,2,0,67.36,0,0,0
709,3,48.2995,2,38.4295,9.87,0,1,1
710,1,84.6836,2,84.6836,0,0,0,0
711,2,59.7881,2,48.3681,11.42,0,1,1
712,1,64.7362,2,64.7362,0,0,0,0
713,40,52.6436,2,52.6436,0,0,0,0
714,3,98.4985,2,98.4985,0,0,0,0
715,2,75.4372,2,55.1472,20.29,0,1,1
716,0,85.8336,2,85.8336,0,0,0,0
717,2,111.4017,4,111.4017,0,0,0,0
718,3,68.4711,2,50.7611,17.71,0,1,1
719,7,90.0142,3,60.3642,29.65,0,1,1
720,9,66.894,2,55.594,11.3,0,1,1
721,14,70.46,2,70.46,0,0,1,0
722,1,86.1823,2,75.8523,10.33,0,1,1
723,0,239.3235,2,239.3235,0,0,1,0
724,5,5.3757,3,4.3057,1.07,1,0,0
725,0,15.11,1,15.11,0,0,0,0
726,7,43.9293,2,32.0593,11.87,0,1,1
727,3,47.25,2,0,47.25,0,0,0
728,1,20.0238,1,20.0238,0,0,0,0
729,1,42.0701,1,42.0701,0,0,0,0
730,0,0,1,0,0,0,0,0
731,3,17.7504,1,17.7504,0,0,0,0
732,1,34.5153,1,34.5153,0,0,0,0
733,2,78.6654,1,78.6654,0,0,0,0
734,1,80.683,8,60.163,20.52,0,1,0
735,0,61,1,61,0,0,0,0
736,3,131.5813,4,116.2113,15.37,0,0,0
737,9,160.6416,3,143.0216,17.62,0,1,0
738,24,169.3735,4,159.0435,10.33,0,1,0
739,2,0,1,0,0,0,0,0
740,0,123.0799,3,84.8399,38.24,0,1,0
741,0,67.287,1,67.287,0,0,1,0
742,2,123.864,3,101.564,22.3,0,1,1
743,0,36.1864,3,36.1864,0,1,0,0
744,2,43.0461,2,43.0461,0,0,0,0
745,8,74.4298,2,63.9498,10.48,0,1,1
746,2,92.412,3,75.002,17.41,0,1,1
747,8,59.7125,2,50.4625,9.25,0,1,1
748,0,72.4088,2,62.0788,10.33,0,1,1
749,7,87.4214,2,87.4214,0,0,0,0
750,1,50.4534,1,50.4534,0,0,1,0
751,3,211.2243,4,211.2243,0,0,1,0
752,10,127.2242,1,127.2242,0,0,1,0
753,5,81.6958,2,81.6958,0,0,1,0
754,3,62.4383,2,62.4383,0,0,1,0
755,30,118.7202,10,118.7202,0,0,0,0
756,0,750.9179,7,91.5179,659.4,0,1,0
757,5,157.4077,4,136.0077,21.4,0,1,0
758,1,9.92,1,0,9.92,0,0,0
759,3,111.0389,4,45.4789,65.56,0,1,1
760,0,90.3806,1,90.3806,0,0,1,0
761,1,61.5914,2,50.3214,11.27,0,1,1
762,1,84.0173,2,73.6873,10.33,0,1,1
763,0,58.6881,1,58.6881,0,0,1,0
764,0,171.1498,5,171.1498,0,0,0,0
765,7,289.2468,6,242.0268,47.22,0,1,0
766,4,23.0288,1,23.0288,0,0,0,0
767,0,20,1,0,20,0,0,0
768,4,15.3709,1,15.3709,0,0,0,0
769,3,95.7179,3,87.3979,8.32,0,1,1
770,2,68.7595,2,51.0495,17.71,0,1,1
771,0,93.3193,2,65.1693,28.15,0,1,0
772,2,102.1667,3,93.3767,8.79,0,1,0
773,0,51.7633,1,51.7633,0,1,1,0
774,30,126.0351,3,107.2151,18.82,0,1,1
775,2,103.7379,4,72.5779,31.16,0,1,1
776,1,45.84,1,0,45.84,0,0,0
777,4,21.1014,1,21.1014,0,0,0,0
778,0,22.1309,1,22.1309,0,0,0,0
779,0,43.5131,2,33.9631,9.55,0,1,1
780,5,3.33,1,0,3.33,0,0,0
781,2,57.8574,2,47.2774,10.58,0,1,1
782,2,72.6691,2,62.2391,10.43,0,1,1
783,4,126.6749,3,114.8749,11.8,0,1,1
784,0,122.1388,5,74.6788,47.46,0,1,1
785,1,188.3151,6,126.2651,62.05,0,1,0
786,0,45.9292,1,45.9292,0,0,0,0
787,1,39.0614,2,39.0614,0,0,0,0
788,1,37.68,2,0,37.68,0,0,0
789,1,47.5838,2,38.4938,9.09,0,1,1
790,2,6.33,1,0,6.33,0,0,0
791,0,28.14,1,0,28.14,0,0,0
792,2,20.5932,1,20.5932,0,2,0,0
793,2,43.8572,2,35.4872,8.37,0,1,1
794,6,41.4497,1,41.4497,0,2,1,0
795,2,101.1085,4,66.4585,34.65,0,0,0
796,3,83.7229,2,53.7229,30,1,1,0
797,23,21.49,1,0,21.49,0,0,0
798,5,5.1321,1,5.1321,0,0,0,0
799,0,43.291,2,43.291,0,0,0,0
800,2,14.379,1,14.379,0,0,0,0
801,0,21.4119,1,21.4119,0,0,0,0
802,4,8.32,2,0,8.32,0,1,1
803,0,39,1,0,39,0,0,0
804,1,44.9172,1,44.9172,0,0,1,0
805,4,124.8247,4,100.3547,24.47,0,1,0
806,3,64.4307,3,56.1107,8.32,1,1,1
807,15,81.3821,3,63.7221,17.66,0,1,1
808,0,61.0271,6,61.0271,0,0,0,0
809,0,89.38,1,89.38,0,0,0,0
810,0,53.6461,2,53.6461,0,0,0,0
811,1,204.4286,4,189.1186,15.31,0,1,1
812,7,25.5537,1,25.5537,0,0,0,0
813,7,37.3958,2,22.8458,14.55,0,0,0
814,31,14.379,1,14.379,0,0,0,0
815,2,44.7562,2,35.5062,9.25,0,1,1
816,1,39.9988,1,39.9988,0,0,1,0
817,5,34.0966,2,34.0966,0,0,0,0
818,10,107.3526,3,91.8926,15.46,0,0,0
819,22,94.8288,2,94.8288,0,0,1,0
820,2,81.4925,3,68.2125,13.28,0,1,1
821,0,249.973,5,189.323,60.65,0,1,0
822,0,255.6664,6,131.8364,123.83,0,1,1
823,4,222.7773,2,212.0173,10.76,0,1,1
824,2,45.0491,1,45.0491,0,0,1,0
825,0,68.25,1,0,68.25,0,0,0
826,2,19.9509,1,19.9509,0,0,0,0
827,0,20.0381,1,20.0381,0,0,0,0
828,4,27.4462,1,27.4462,0,0,0,0
829,7,52.1245,3,30.4545,21.67,0,0,0
830,3,36.9586,1,36.9586,0,0,1,0
831,0,38.1018,2,38.1018,0,0,0,0
832,4,27.4126,1,27.4126,0,0,0,0
833,17,24.26,2,0,24.26,0,0,0
834,3,58.863,1,58.863,0,1,1,0
835,8,55.6464,2,44.6464,11,0,1,1
836,18,99.7284,4,99.7284,0,0,0,0
837,0,111.6978,4,94.5878,17.11,0,1,1
838,1,216.4775,5,205.4775,11,0,0,0
839,7,237.2613,3,142.2213,95.04,0,1,0
840,2,20.4119,3,20.4119,0,0,0,0
841,0,33.6638,1,33.6638,0,0,0,0
842,0,96.5253,3,96.5253,0,0,1,0
843,0,125.442,2,125.442,0,0,1,0
844,1,308.0601,2,297.4001,10.66,0,1,1
845,4,23.33,2,0,23.33,0,0,0
846,0,14.379,1,14.379,0,0,0,0
847,0,21.92,1,0,21.92,0,0,0
848,0,40.2304,1,40.2304,0,1,1,0
849,4,30.1796,1,30.1796,0,0,0,0
850,3,10.9173,1,10.9173,0,0,0,0
851,0,89.2708,1,89.2708,0,0,1,0
852,2,78.0647,2,66.0147,12.05,1,1,1
853,1,51.2554,1,51.2554,0,0,1,0
854,1,81.3884,1,81.3884,0,0,1,0
855,8,81.1275,2,55.3975,25.73,0,1,1
856,2,84.2469,2,84.2469,0,0,1,0
857,3,76.9057,3,59.1457,17.76,0,0,0
858,14,85.3629,3,85.3629,0,0,1,0
859,49,83.4394,4,83.4394,0,1,0,0
860,0,244.7261,5,198.0361,46.69,0,1,1
861,2,1.6528,1,1.6528,0,0,0,0
862,1,15.8739,1,15.8739,0,0,0,0
863,9,36.6133,1,36.6133,0,0,1,0
864,0,95.1812,3,69.1412,26.04,0,1,1
865,3,89.4835,3,66.7135,22.77,0,1,1
866,1,245.7984,4,231.2784,14.52,0,1,1
867,2,146.9723,4,139.0723,7.9,2,1,1
868,1,44.975,1,44.975,0,0,1,0
869,1,44.9704,6,29.1004,15.87,0,0,0
870,0,15.1732,1,15.1732,0,0,0,0
871,2,70.9184,2,59.9184,11,0,1,1
872,3,108.1387,4,108.1387,0,0,1,0
873,2,56.9946,2,45.2346,11.76,0,1,1
874,1,73.8519,2,73.8519,0,0,1,0
875,0,41.47,1,0,41.47,0,0,0
876,43,42.2972,2,33.9772,8.32,0,1,1
877,0,28.1774,1,28.1774,0,0,0,0
878,2,80.7473,3,69.7473,11,0,1,1
879,5,93.4735,3,84.1435,9.33,0,0,0
880,1,226.2104,9,130.2804,95.93,0,0,0
881,1,148.779,7,131.119,17.66,0,0,0
882,4,20.0738,1,20.0738,0,0,0,0
883,0,27.5603,1,27.5603,0,0,0,0
884,5,102.6827,2,102.6827,0,0,1,0
885,1,112.4543,6,54.3643,58.09,0,0,0
886,7,94.3549,2,94.3549,0,0,1,0
887,4,70.1102,4,32.0702,38.04,0,1,1
888,2,37.0684,1,37.0684,0,0,0,0
889,1,20.4119,1,20.4119,0,0,0,0
890,2,54.6,1,0,54.6,0,0,0
891,13,14.379,1,14.379,0,0,0,0
892,0,8.0733,1,8.0733,0,0,0,0
893,5,17.7691,1,17.7691,0,0,0,0
894,0,69.1374,2,69.1374,0,0,0,0
895,4,124.8261,3,101.0761,23.75,0,1,0
896,0,100.06,3,77.64,22.42,0,1,1
897,3,75.5922,3,41.3022,34.29,0,1,1
898,4,71.9453,2,61.2053,10.74,0,1,0
899,4,74.9043,2,74.9043,0,0,0,0
900,0,174.7363,6,139.8963,34.84,0,1,1
901,2,24.4072,1,24.4072,0,0,0,0
902,0,41.63,2,0,41.63,0,0,0
903,4,25.3224,1,25.3224,0,0,0,0
904,2,94.4383,3,60.2983,34.14,0,1,1
905,1,76.1006,3,47.3606,28.74,0,1,1
906,0,48.2633,1,48.2633,0,0,1,0
907,0,88.84,1,0,88.84,0,0,0
908,3,75.9666,3,46.0166,29.95,0,1,1
909,2,17.54,1,17.54,0,0,0,0
910,3,39.4065,1,39.4065,0,0,1,0
911,0,14.5712,1,14.5712,0,0,0,0
912,0,21.54,1,0,21.54,0,0,0
913,3,44.1311,1,44.1311,0,0,1,0
914,3,45.0082,1,45.0082,0,0,1,0
915,0,46.445,1,46.445,0,1,1,0
916,2,101.5965,3,63.4565,38.14,0,1,1
917,4,102.2842,3,51.4442,50.84,0,1,1
918,0,392.0152,4,224.6352,167.38,0,1,0
919,0,248.4197,5,200.4497,47.97,0,1,1
920,0,257.8277,4,208.9077,48.92,0,1,0
921,3,145.9609,3,145.9609,0,0,0,0
922,8,22.6323,1,22.6323,0,0,0,0
923,5,20,1,0,20,0,0,0
924,0,57.8988,4,20.9388,36.96,0,0,0
925,7,6.67,2,0,6.67,0,0,0
926,0,65.63,2,0,65.63,0,0,0
927,4,9.92,1,0,9.92,0,0,0
928,0,8,1,0,8,0,0,0
929,4,43.5373,1,43.5373,0,0,0,0
930,6,46.34,1,0,46.34,0,0,0
931,0,28.93,1,0,28.93,0,0,0
932,0,111.4199,6,48.3399,63.08,0,1,1
933,3,122.509,3,92.799,29.71,0,0,0
934,9,160.2832,5,130.9632,29.32,0,0,0
935,0,309.8048,1,309.8048,0,0,1,0
936,0,243.3182,5,197.1582,46.16,0,0,0
937,0,27.0269,1,27.0269,0,0,0,0
938,0,45.93,1,0,45.93,0,0,0
939,27,45.6531,1,45.6531,0,1,1,1
940,0,43.4411,1,43.4411,0,0,1,0
941,0,36.6133,1,36.6133,0,0,1,0
942,1,23.8437,3,0.0637,23.78,0,1,1
943,0,37.5841,2,37.5841,0,0,0,0
944,3,48.5487,4,-0.0013,48.55,0,1,1
945,0,51.18,2,0,51.18,0,0,0
946,1,14.5305,1,14.5305,0,1,0,0
947,0,115.0895,6,71.8495,43.24,0,0,0
948,1,108.8019,5,41.0519,67.75,0,1,1
949,2,41.3202,2,32.0702,9.25,0,1,1
950,1,24.95,2,0,24.95,0,0,0
951,3,28.2,1,0,28.2,0,0,0
952,4,37.54,1,0,37.54,0,0,0
953,1,26.0664,1,26.0664,0,0,0,0
954,0,36.9919,1,36.9919,0,0,1,0
955,3,0,1,0,0,0,0,0
956,2,22.5,1,22.5,0,0,0,0
957,0,112.6518,6,80.6618,31.99,0,0,0
958,2,88.206,3,78.236,9.97,0,1,0
959,2,119.8657,3,99.1057,20.76,0,1,1
960,3,83.5056,3,48.6056,34.9,0,1,1
961,1,122.5194,6,87.9994,34.52,0,1,1
962,17,76.7444,2,59.9144,16.83,1,1,1
963,7,56.4338,1,56.4338,0,0,1,0
964,1,305.6284,6,235.4484,70.18,0,1,1
965,3,20.1405,1,20.1405,0,1,0,0
966,0,11.43,1,0,11.43,0,0,0
967,1,37.3,1,0,37.3,0,0,0
968,8,53.12,1,0,53.12,0,0,0
969,2,41.35,2,0,41.35,0,0,0
970,1,34.79,3,0,34.79,0,0,0
971,2,85.3628,3,74.2628,11.1,0,1,1
972,5,67.4256,2,56.1456,11.28,0,1,1
973,1,212.7935,6,132.0935,80.7,0,1,0
974,0,54.25,2,0,54.25,0,0,0
975,3,15.6185,1,15.6185,0,0,0,0
976,1,28.758,2,28.758,0,0,0,0
977,8,41.2637,2,41.2637,0,0,0,0
978,2,50.1858,3,21.8158,28.37,0,1,1
979,0,14.4821,1,14.4821,0,0,0,0
980,2,46.8685,2,38.1485,8.72,0,1,1
981,1,18.8591,1,18.8591,0,0,0,0
982,2,39.9988,1,39.9988,0,0,1,0
983,3,48.8618,3,41.6518,7.21,0,1,1
984,1,28,2,0,28,0,0,0
985,4,74.7257,2,47.5157,27.21,0,1,1
986,2,50.8239,3,41.5739,9.25,0,1,1
987,2,69.0492,2,58.0492,11,0,1,1
988,7,60.5761,2,60.5761,0,0,1,0
989,7,65.9828,1,65.9828,0,0,1,0
990,3,32.6665,3,26.5665,6.1,1,1,1
991,0,17.6512,1,17.6512,0,0,0,0
992,5,17.7504,1,17.7504,0,0,0,0
993,0,9.92,1,0,9.92,0,0,0
994,2,4.8173,1,4.8173,0,0,0,0
995,2,23.8223,1,23.8223,0,0,0,0
996,0,113.3667,4,98.8367,14.53,0,0,0
997,0,81.6317,2,81.6317,0,0,1,0
998,3,64.6916,2,45.2916,19.4,0,1,1
999,5,98.2835,4,98.2835,0,0,0,0
1000,1,186.4943,3,156.3943,30.1,0,0,0
1001,2,39.0891,1,39.0891,0,0,1,0
1002,4,25,1,0,25,0,0,0
1003,1,40.14,1,0,40.14,2,0,0
1004,1,43.0368,1,43.0368,0,0,0,0
1005,1,9,1,0,9,0,0,0
1006,10,23.379,2,14.379,9,0,0,0
1007,0,9.92,1,0,9.92,0,0,0
1008,5,65.85,1,0,65.85,0,0,0
1009,2,60.22,2,0,60.22,0,0,0
1010,2,57.08,2,0,57.08,1,0,0
1011,3,105.4487,3,74.0487,31.4,0,1,1
1012,1,85.3781,3,58.2881,27.09,0,1,1
1013,5,79.2532,1,79.2532,0,1,1,0
1014,1,756.0011,3,100.3011,655.7,0,1,0
1015,2,163.5697,5,131.8097,31.76,0,1,1
1016,2,3.8751,1,3.8751,0,0,0,0
1017,3,43.9329,1,43.9329,0,0,1,0
1018,1,18.94,1,0,18.94,1,0,0
1019,1,9,1,0,9,0,0,0
1020,6,63.67,2,0,63.67,0,0,0
1021,2,14.9368,1,14.9368,0,1,0,0
1022,2,46.4752,2,46.4752,0,0,0,0
1023,3,83.9229,2,69.6529,14.27,0,1,1
1024,0,134.7103,3,106.6103,28.1,0,0,0
1025,2,126.727,3,109.037,17.69,0,1,0
1026,2,113.0171,2,113.0171,0,0,1,0
1027,2,285.2937,6,218.1237,67.17,0,1,1
1028,0,212.0268,9,146.4268,65.6,0,0,0
1029,0,28.6388,1,28.6388,0,0,0,0
1030,1,45.6886,2,37.3086,8.38,0,1,1
1031,11,5,1,0,5,0,0,0
1032,1,4.6667,1,4.6667,0,0,0,0
1033,0,50.1,1,0,50.1,0,0,0
1034,2,17.2357,1,17.2357,0,1,0,0
1035,0,28.77,1,0,28.77,0,0,0
1036,3,36.9586,1,36.9586,0,0,1,0
1037,0,42.12,1,0,42.12,0,0,0
1038,1,107.5172,4,78.6572,28.86,0,0,0
1039,2,60.0195,2,49.9495,10.07,1,1,1
1040,2,91.9885,4,36.1685,55.82,0,1,1
1041,2,97.3905,5,65.9305,31.46,0,1,1
1042,9,182.9282,5,142.9282,40,0,1,1
1043,4,44.1927,1,44.1927,0,1,1,0
1044,0,42.8041,3,34.2041,8.6,0,1,1
1045,3,80.5148,3,66.8348,13.68,1,0,0
1046,0,111.909,6,80.449,31.46,0,1,0
1047,3,82.1214,3,58.1214,24,0,1,1
1048,1,39.49,1,0,39.49,0,0,0
1049,7,45.7839,1,45.7839,0,0,1,0
1050,2,21.54,1,0,21.54,0,0,0
1051,1,34.899,2,24.969,9.93,0,1,1
1052,2,54.3259,3,33.8959,20.43,1,1,1
1053,2,67.565,2,40.905,26.66,0,1,1
1054,1,60.417,2,21.727,38.69,0,0,0
1055,2,187.0652,4,144.5752,42.49,0,1,0
1056,1,19.8701,1,19.8701,0,0,1,0
1057,1,42.0725,1,42.0725,0,0,1,0
1058,1,43.53,2,0,43.53,0,0,0
1059,1,44.8982,1,44.8982,0,0,1,0
1060,0,21.5261,1,21.5261,0,0,0,0
1061,2,49.44,2,0,49.44,0,0,0
1062,0,38.93,2,0,38.93,0,0,0
1063,0,16.22,1,16.22,0,0,0,0
1064,0,36.42,1,0,36.42,0,0,0
1065,6,59.7465,2,47.3965,12.35,0,1,1
1066,0,120.3712,4,103.4612,16.91,0,0,0
1067,0,118.9037,6,64.7337,54.17,0,1,1
1068,0,135.813,4,114.893,20.92,0,0,0
1069,0,137.9128,3,127.5828,10.33,0,1,0
1070,2,66.7995,2,55.6595,11.14,0,1,1
1071,4,125.1565,3,102.7265,22.43,0,1,1
1072,2,67.9431,2,55.1731,12.77,0,1,1
1073,0,275.2039,1,275.2039,0,0,1,0
1074,0,366.8741,8,241.3541,125.52,0,1,0
1075,1,20.4119,1,20.4119,0,0,0,0
1076,2,38.36,1,0,38.36,0,0,0
1077,1,39.75,1,0,39.75,0,0,0
1078,2,58.3074,2,40.5974,17.71,0,1,1
1079,1,70.1073,2,55.0273,15.08,0,1,1
1080,1,293.0415,7,203.6215,89.42,0,1,0
1081,1,283.9513,7,247.3913,36.56,0,1,1
1082,2,42.8397,2,32.2997,10.54,0,1,1
1083,2,43.3463,2,33.0863,10.26,0,1,1
1084,0,42.0883,1,42.0883,0,0,1,1
1085,0,14.379,1,14.379,0,2,0,0
1086,8,14.379,1,14.379,0,0,0,0
1087,0,46.3124,1,46.3124,0,0,1,0
1088,1,21.42,1,0,21.42,0,0,0
1089,6,29.4066,1,29.4066,0,0,0,0
1090,0,31,1,31,0,0,0,0
1091,1,31.57,2,0,31.57,0,0,0
1092,5,38.8157,1,38.8157,0,0,1,0
1093,1,17.02,1,0,17.02,0,0,0
1094,2,9,1,0,9,0,0,0
1095,2,9,1,0,9,0,0,0
1096,2,9,1,0,9,0,0,0
1097,2,9,1,0,9,0,0,0
1098,2,9,1,0,9,0,0,0
1099,2,9,1,0,9,0,0,0
1100,2,9,1,0,9,0,0,0
1101,2,9,1,0,9,0,0,0
1102,2,9,1,0,9,0,0,0
1103,0,9,1,0,9,0,0,0
1104,0,9,1,0,9,0,0,0
1105,2,9,1,0,9,0,0,0
1106,2,9,1,0,9,0,0,0
1107,2,9,1,0,9,0,0,0
1108,2,9,1,0,9,0,0,0
1109,0,9,1,0,9,0,0,0
1110,0,9,1,0,9,0,0,0
1111,2,9,1,0,9,0,0,0
1112,0,9,1,0,9,0,0,0
1113,0,9,1,0,9,0,0,0
1114,2,9,1,0,9,0,0,0
1115,0,9,1,0,9,0,0,0
1116,0,9,1,0,9,0,0,0
1117,2,9,1,0,9,0,0,0
1118,0,9,1,0,9,0,0,0
1119,0,9,1,0,9,0,0,0
1120,2,82.8519,3,72.4219,10.43,0,1,1
1121,4,95.4262,3,74.7662,20.66,0,1,1
1122,24,127.9033,3,117.4233,10.48,0,1,0
1123,2,9,1,0,9,0,0,0
1124,2,9,1,0,9,0,0,0
1125,2,9,1,0,9,0,0,0
1126,2,9,1,0,9,0,0,0
1127,2,9,1,0,9,0,0,0
1128,2,9,1,0,9,0,0,0
1129,2,9,1,0,9,0,0,0
1130,2,9,1,0,9,0,0,0
1131,2,9,1,0,9,0,0,0
1132,2,9,1,0,9,0,0,0
1133,2,9,1,0,9,0,0,0
1134,2,9,1,0,9,0,0,0
1135,2,9,1,0,9,0,0,0
1136,2,9,1,0,9,0,0,0
1137,2,9,1,0,9,0,0,0
1138,2,9,1,0,9,0,0,0
1139,2,9,1,0,9,0,0,0
1140,2,9,1,0,9,0,0,0
1141,0,9,1,0,9,0,0,0
1142,2,9,1,0,9,0,0,0
1143,2,9,1,0,9,0,0,0
1144,2,9,1,0,9,0,0,0
1145,2,9,1,0,9,0,0,0
1146,2,32.78,2,0,32.78,0,0,0
1147,1,40,1,0,40,0,0,0
1148,2,9.92,1,0,9.92,0,0,0
1149,0,39,1,0,39,0,0,0
1150,2,9,1,0,9,0,0,0
1151,2,9,1,0,9,0,0,0
1152,2,9,1,0,9,0,0,0
1153,0,9,1,0,9,0,0,0
1154,2,9,1,0,9,0,0,0
1155,2,9,1,0,9,0,0,0
